features,count,auc
"['L7_Entropy', 'L3_Fiedler', 'L1_Entropy', 'L24_Smoothness']",4,0.5720000000000001
"['L4_Entropy', 'L5_Entropy', 'L24_Smoothness', 'L2_Entropy']",4,0.5720000000000001
"['L2_HFER', 'L9_Fiedler', 'L23_Smoothness', 'L6_Entropy']",4,0.5720000000000001
"['L2_HFER', 'L31_HFER', 'L23_Fiedler', 'L2_Entropy']",4,0.5720000000000001
"['L9_Fiedler', 'L6_Entropy', 'L24_Smoothness', 'L2_Entropy']",4,0.5720000000000001
"['L9_Entropy', 'L23_Fiedler', 'L14_Entropy', 'L10_Entropy']",4,0.5720000000000001
"['L7_Entropy', 'L4_Entropy', 'L9_Fiedler', 'L21_Smoothness', 'L24_Smoothness']",5,0.5720000000000001
"['L7_Entropy', 'L4_Entropy', 'L9_Entropy', 'L22_Smoothness', 'L6_Fiedler']",5,0.5720000000000001
"['L7_Entropy', 'L4_Entropy', 'L23_Fiedler', 'L23_Smoothness', 'L1_Entropy']",5,0.5720000000000001
"['L7_Entropy', 'L4_Entropy', 'L23_Fiedler', 'L1_Entropy', 'L2_Entropy']",5,0.5720000000000001
"['L7_Entropy', 'L5_Entropy', 'L31_HFER', 'L31_Entropy', 'L1_Entropy']",5,0.5720000000000001
"['L7_Entropy', 'L5_Entropy', 'L9_Entropy', 'L21_Smoothness', 'L24_Smoothness']",5,0.5720000000000001
"['L7_Entropy', 'L2_HFER', 'L22_Smoothness', 'L21_Smoothness', 'L10_Entropy']",5,0.5720000000000001
"['L7_Entropy', 'L9_Fiedler', 'L31_Entropy', 'L3_Fiedler', 'L21_Smoothness']",5,0.5720000000000001
"['L7_Entropy', 'L9_Fiedler', 'L21_Smoothness', 'L14_Entropy', 'L10_Entropy']",5,0.5720000000000001
"['L7_Entropy', 'L31_HFER', 'L9_Entropy', 'L21_Smoothness', 'L6_Entropy']",5,0.5720000000000001
"['L7_Entropy', 'L3_Fiedler', 'L1_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5720000000000001
"['L4_Entropy', 'L5_Entropy', 'L31_Entropy', 'L23_Smoothness', 'L2_Entropy']",5,0.5720000000000001
"['L4_Entropy', 'L5_Entropy', 'L23_Fiedler', 'L23_Smoothness', 'L14_Entropy']",5,0.5720000000000001
"['L4_Entropy', 'L2_HFER', 'L31_HFER', 'L22_Smoothness', 'L1_Entropy']",5,0.5720000000000001
"['L4_Entropy', 'L31_HFER', 'L14_Entropy', 'L6_Fiedler', 'L6_Entropy']",5,0.5720000000000001
"['L4_Entropy', 'L31_Entropy', 'L1_Entropy', 'L14_Entropy', 'L6_Entropy']",5,0.5720000000000001
"['L4_Entropy', 'L22_Smoothness', 'L3_Fiedler', 'L6_Fiedler', 'L6_Entropy']",5,0.5720000000000001
"['L5_Entropy', 'L9_Fiedler', 'L22_Smoothness', 'L24_Smoothness', 'L2_Entropy']",5,0.5720000000000001
"['L5_Entropy', 'L31_HFER', 'L9_Entropy', 'L31_Entropy', 'L6_Fiedler']",5,0.5720000000000001
"['L5_Entropy', 'L31_HFER', 'L31_Entropy', 'L23_Fiedler', 'L2_Entropy']",5,0.5720000000000001
"['L5_Entropy', 'L9_Entropy', 'L22_Smoothness', 'L1_Entropy', 'L6_Entropy']",5,0.5720000000000001
"['L5_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L1_Entropy', 'L6_Fiedler']",5,0.5720000000000001
"['L5_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L3_Fiedler', 'L23_Smoothness']",5,0.5720000000000001
"['L2_HFER', 'L31_HFER', 'L31_Entropy', 'L23_Smoothness', 'L6_Entropy']",5,0.5720000000000001
"['L2_HFER', 'L31_HFER', 'L23_Fiedler', 'L23_Smoothness', 'L6_Fiedler']",5,0.5720000000000001
"['L2_HFER', 'L9_Entropy', 'L3_Fiedler', 'L23_Smoothness', 'L2_Entropy']",5,0.5720000000000001
"['L2_HFER', 'L31_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L2_Entropy']",5,0.5720000000000001
"['L2_HFER', 'L23_Fiedler', 'L6_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5720000000000001
"['L9_Fiedler', 'L23_Fiedler', 'L14_Entropy', 'L6_Entropy', 'L24_Smoothness']",5,0.5720000000000001
"['L31_HFER', 'L9_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L6_Entropy']",5,0.5720000000000001
"['L31_HFER', 'L9_Entropy', 'L23_Fiedler', 'L6_Fiedler', 'L24_Smoothness']",5,0.5720000000000001
"['L31_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L6_Entropy', 'L24_Smoothness']",5,0.5720000000000001
"['L31_HFER', 'L14_Entropy']",2,0.572
"['L9_Fiedler', 'L14_Entropy', 'L24_Smoothness']",3,0.572
"['L31_HFER', 'L9_Entropy', 'L24_Smoothness']",3,0.572
"['L31_Entropy', 'L23_Fiedler', 'L6_Entropy']",3,0.572
"['L7_Entropy', 'L9_Fiedler', 'L23_Fiedler', 'L6_Entropy']",4,0.572
"['L4_Entropy', 'L2_HFER', 'L23_Fiedler', 'L24_Smoothness']",4,0.572
"['L4_Entropy', 'L9_Fiedler', 'L9_Entropy', 'L31_Entropy']",4,0.572
"['L4_Entropy', 'L9_Entropy', 'L23_Fiedler', 'L24_Smoothness']",4,0.572
"['L2_HFER', 'L9_Fiedler', 'L31_HFER', 'L14_Entropy']",4,0.572
"['L2_HFER', 'L21_Smoothness', 'L6_Entropy', 'L2_Entropy']",4,0.572
"['L2_HFER', 'L1_Entropy', 'L14_Entropy', 'L24_Smoothness']",4,0.572
"['L9_Fiedler', 'L3_Fiedler', 'L6_Entropy', 'L24_Smoothness']",4,0.572
"['L9_Entropy', 'L31_Entropy', 'L23_Smoothness', 'L14_Entropy']",4,0.572
"['L31_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L2_Entropy']",4,0.572
"['L23_Fiedler', 'L14_Entropy', 'L6_Entropy', 'L24_Smoothness']",4,0.572
"['L7_Entropy', 'L4_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L1_Entropy']",5,0.572
"['L7_Entropy', 'L4_Entropy', 'L23_Smoothness', 'L1_Entropy', 'L6_Fiedler']",5,0.572
"['L7_Entropy', 'L9_Fiedler', 'L22_Smoothness', 'L3_Fiedler', 'L21_Smoothness']",5,0.572
"['L7_Entropy', 'L9_Fiedler', 'L22_Smoothness', 'L10_Entropy', 'L2_Entropy']",5,0.572
"['L7_Entropy', 'L9_Entropy', 'L21_Smoothness', 'L23_Smoothness', 'L6_Entropy']",5,0.572
"['L7_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L1_Entropy', 'L2_Entropy']",5,0.572
"['L7_Entropy', 'L23_Fiedler', 'L23_Smoothness', 'L24_Smoothness', 'L2_Entropy']",5,0.572
"['L7_Entropy', 'L22_Smoothness', 'L23_Smoothness', 'L6_Fiedler', 'L6_Entropy']",5,0.572
"['L4_Entropy', 'L5_Entropy', 'L2_HFER', 'L23_Smoothness', 'L10_Entropy']",5,0.572
"['L4_Entropy', 'L5_Entropy', 'L9_Entropy', 'L6_Fiedler', 'L24_Smoothness']",5,0.572
"['L4_Entropy', 'L2_HFER', 'L9_Fiedler', 'L22_Smoothness', 'L23_Smoothness']",5,0.572
"['L4_Entropy', 'L2_HFER', 'L9_Fiedler', 'L23_Smoothness', 'L1_Entropy']",5,0.572
"['L4_Entropy', 'L2_HFER', 'L31_HFER', 'L31_Entropy', 'L24_Smoothness']",5,0.572
"['L4_Entropy', 'L2_HFER', 'L31_HFER', 'L22_Smoothness', 'L3_Fiedler']",5,0.572
"['L4_Entropy', 'L2_HFER', 'L31_HFER', 'L1_Entropy', 'L24_Smoothness']",5,0.572
"['L4_Entropy', 'L2_HFER', 'L22_Smoothness', 'L1_Entropy', 'L14_Entropy']",5,0.572
"['L4_Entropy', 'L9_Fiedler', 'L31_HFER', 'L23_Fiedler', 'L6_Entropy']",5,0.572
"['L4_Entropy', 'L31_HFER', 'L14_Entropy', 'L10_Entropy', 'L6_Entropy']",5,0.572
"['L5_Entropy', 'L2_HFER', 'L21_Smoothness', 'L14_Entropy', 'L2_Entropy']",5,0.572
"['L5_Entropy', 'L9_Fiedler', 'L9_Entropy', 'L3_Fiedler', 'L23_Smoothness']",5,0.572
"['L5_Entropy', 'L9_Fiedler', 'L22_Smoothness', 'L1_Entropy', 'L14_Entropy']",5,0.572
"['L5_Entropy', 'L31_HFER', 'L3_Fiedler', 'L23_Smoothness', 'L14_Entropy']",5,0.572
"['L5_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L23_Smoothness', 'L24_Smoothness']",5,0.572
"['L5_Entropy', 'L1_Entropy', 'L6_Fiedler', 'L24_Smoothness', 'L2_Entropy']",5,0.572
"['L2_HFER', 'L31_HFER', 'L23_Fiedler', 'L1_Entropy', 'L14_Entropy']",5,0.572
"['L2_HFER', 'L9_Entropy', 'L23_Fiedler', 'L21_Smoothness', 'L2_Entropy']",5,0.572
"['L2_HFER', 'L9_Entropy', 'L1_Entropy', 'L14_Entropy', 'L2_Entropy']",5,0.572
"['L9_Fiedler', 'L31_HFER', 'L9_Entropy', 'L23_Smoothness', 'L14_Entropy']",5,0.572
"['L9_Fiedler', 'L9_Entropy', 'L31_Entropy', 'L3_Fiedler', 'L23_Smoothness']",5,0.572
"['L9_Fiedler', 'L23_Fiedler', 'L3_Fiedler', 'L6_Fiedler', 'L24_Smoothness']",5,0.572
"['L31_HFER', 'L9_Entropy', 'L3_Fiedler', 'L14_Entropy', 'L24_Smoothness']",5,0.572
"['L9_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L3_Fiedler', 'L2_Entropy']",5,0.572
"['L7_Entropy', 'L31_Entropy', 'L10_Entropy', 'L2_Entropy']",4,0.5716000000000001
"['L4_Entropy', 'L14_Entropy', 'L24_Smoothness', 'L2_Entropy']",4,0.5716000000000001
"['L5_Entropy', 'L9_Fiedler', 'L23_Smoothness', 'L24_Smoothness']",4,0.5716000000000001
"['L9_Entropy', 'L31_Entropy', 'L3_Fiedler', 'L2_Entropy']",4,0.5716000000000001
"['L3_Fiedler', 'L6_Fiedler', 'L6_Entropy', 'L24_Smoothness']",4,0.5716000000000001
"['L7_Entropy', 'L9_Fiedler', 'L21_Smoothness', 'L23_Smoothness', 'L2_Entropy']",5,0.5716000000000001
"['L7_Entropy', 'L31_HFER', 'L23_Fiedler', 'L22_Smoothness', 'L23_Smoothness']",5,0.5716000000000001
"['L4_Entropy', 'L9_Fiedler', 'L23_Fiedler', 'L6_Entropy', 'L2_Entropy']",5,0.5716000000000001
"['L5_Entropy', 'L2_HFER', 'L21_Smoothness', 'L10_Entropy', 'L6_Entropy']",5,0.5716000000000001
"['L5_Entropy', 'L9_Fiedler', 'L22_Smoothness', 'L21_Smoothness', 'L2_Entropy']",5,0.5716000000000001
"['L5_Entropy', 'L9_Entropy', 'L22_Smoothness', 'L14_Entropy', 'L10_Entropy']",5,0.5716000000000001
"['L2_HFER', 'L9_Fiedler', 'L22_Smoothness', 'L1_Entropy', 'L6_Entropy']",5,0.5716000000000001
"['L2_HFER', 'L31_Entropy', 'L21_Smoothness', 'L6_Entropy', 'L2_Entropy']",5,0.5716000000000001
"['L4_Entropy', 'L2_HFER', 'L23_Smoothness']",3,0.5716
"['L4_Entropy', 'L22_Smoothness', 'L14_Entropy']",3,0.5716
"['L9_Fiedler', 'L24_Smoothness', 'L2_Entropy']",3,0.5716
"['L7_Entropy', 'L5_Entropy', 'L21_Smoothness', 'L24_Smoothness']",4,0.5716
"['L7_Entropy', 'L22_Smoothness', 'L24_Smoothness', 'L2_Entropy']",4,0.5716
"['L7_Entropy', 'L1_Entropy', 'L6_Fiedler', 'L6_Entropy']",4,0.5716
"['L7_Entropy', 'L1_Entropy', 'L6_Fiedler', 'L24_Smoothness']",4,0.5716
"['L4_Entropy', 'L5_Entropy', 'L9_Fiedler', 'L1_Entropy']",4,0.5716
"['L4_Entropy', 'L5_Entropy', 'L6_Fiedler', 'L6_Entropy']",4,0.5716
"['L4_Entropy', 'L2_HFER', 'L31_HFER', 'L31_Entropy']",4,0.5716
"['L4_Entropy', 'L2_HFER', 'L6_Fiedler', 'L24_Smoothness']",4,0.5716
"['L4_Entropy', 'L31_HFER', 'L23_Smoothness', 'L6_Entropy']",4,0.5716
"['L4_Entropy', 'L9_Entropy', 'L24_Smoothness', 'L2_Entropy']",4,0.5716
"['L4_Entropy', 'L23_Fiedler', 'L1_Entropy', 'L6_Entropy']",4,0.5716
"['L4_Entropy', 'L6_Fiedler', 'L6_Entropy', 'L24_Smoothness']",4,0.5716
"['L5_Entropy', 'L9_Entropy', 'L3_Fiedler', 'L21_Smoothness']",4,0.5716
"['L5_Entropy', 'L9_Entropy', 'L23_Smoothness', 'L24_Smoothness']",4,0.5716
"['L5_Entropy', 'L31_Entropy', 'L21_Smoothness', 'L2_Entropy']",4,0.5716
"['L5_Entropy', 'L23_Fiedler', 'L21_Smoothness', 'L2_Entropy']",4,0.5716
"['L5_Entropy', 'L23_Fiedler', 'L14_Entropy', 'L24_Smoothness']",4,0.5716
"['L2_HFER', 'L31_Entropy', 'L3_Fiedler', 'L6_Entropy']",4,0.5716
"['L7_Entropy', 'L4_Entropy', 'L9_Fiedler', 'L23_Fiedler', 'L21_Smoothness']",5,0.5716
"['L7_Entropy', 'L4_Entropy', 'L9_Fiedler', 'L23_Fiedler', 'L1_Entropy']",5,0.5716
"['L7_Entropy', 'L4_Entropy', 'L23_Smoothness', 'L10_Entropy', 'L6_Fiedler']",5,0.5716
"['L7_Entropy', 'L2_HFER', 'L3_Fiedler', 'L10_Entropy', 'L6_Fiedler']",5,0.5716
"['L7_Entropy', 'L9_Fiedler', 'L9_Entropy', 'L31_Entropy', 'L21_Smoothness']",5,0.5716
"['L7_Entropy', 'L9_Fiedler', 'L23_Smoothness', 'L10_Entropy', 'L6_Entropy']",5,0.5716
"['L7_Entropy', 'L31_HFER', 'L22_Smoothness', 'L21_Smoothness', 'L6_Entropy']",5,0.5716
"['L7_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L10_Entropy']",5,0.5716
"['L7_Entropy', 'L31_Entropy', 'L3_Fiedler', 'L6_Fiedler', 'L24_Smoothness']",5,0.5716
"['L7_Entropy', 'L31_Entropy', 'L23_Smoothness', 'L1_Entropy', 'L6_Entropy']",5,0.5716
"['L7_Entropy', 'L22_Smoothness', 'L1_Entropy', 'L6_Fiedler', 'L6_Entropy']",5,0.5716
"['L7_Entropy', 'L3_Fiedler', 'L21_Smoothness', 'L14_Entropy', 'L24_Smoothness']",5,0.5716
"['L7_Entropy', 'L21_Smoothness', 'L1_Entropy', 'L14_Entropy', 'L6_Fiedler']",5,0.5716
"['L4_Entropy', 'L5_Entropy', 'L31_HFER', 'L22_Smoothness', 'L14_Entropy']",5,0.5716
"['L4_Entropy', 'L5_Entropy', 'L31_HFER', 'L14_Entropy', 'L24_Smoothness']",5,0.5716
"['L4_Entropy', 'L2_HFER', 'L9_Entropy', 'L10_Entropy', 'L2_Entropy']",5,0.5716
"['L4_Entropy', 'L9_Fiedler', 'L31_Entropy', 'L23_Fiedler', 'L6_Entropy']",5,0.5716
"['L4_Entropy', 'L31_HFER', 'L31_Entropy', 'L3_Fiedler', 'L6_Entropy']",5,0.5716
"['L4_Entropy', 'L9_Entropy', 'L31_Entropy', 'L22_Smoothness', 'L2_Entropy']",5,0.5716
"['L5_Entropy', 'L9_Fiedler', 'L9_Entropy', 'L23_Smoothness', 'L1_Entropy']",5,0.5716
"['L5_Entropy', 'L9_Fiedler', 'L23_Smoothness', 'L24_Smoothness', 'L2_Entropy']",5,0.5716
"['L5_Entropy', 'L31_HFER', 'L23_Fiedler', 'L1_Entropy', 'L24_Smoothness']",5,0.5716
"['L5_Entropy', 'L31_HFER', 'L6_Fiedler', 'L6_Entropy', 'L2_Entropy']",5,0.5716
"['L5_Entropy', 'L9_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L1_Entropy']",5,0.5716
"['L5_Entropy', 'L31_Entropy', 'L3_Fiedler', 'L6_Fiedler', 'L6_Entropy']",5,0.5716
"['L5_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L1_Entropy', 'L2_Entropy']",5,0.5716
"['L5_Entropy', 'L23_Fiedler', 'L14_Entropy', 'L6_Fiedler', 'L6_Entropy']",5,0.5716
"['L5_Entropy', 'L22_Smoothness', 'L23_Smoothness', 'L1_Entropy', 'L2_Entropy']",5,0.5716
"['L5_Entropy', 'L22_Smoothness', 'L14_Entropy', 'L10_Entropy', 'L6_Entropy']",5,0.5716
"['L2_HFER', 'L31_HFER', 'L23_Fiedler', 'L24_Smoothness', 'L2_Entropy']",5,0.5716
"['L2_HFER', 'L9_Entropy', 'L23_Smoothness', 'L6_Entropy', 'L2_Entropy']",5,0.5716
"['L2_HFER', 'L9_Entropy', 'L6_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5716
"['L2_HFER', 'L3_Fiedler', 'L23_Smoothness', 'L1_Entropy', 'L14_Entropy']",5,0.5716
"['L9_Fiedler', 'L31_Entropy', 'L22_Smoothness', 'L14_Entropy', 'L2_Entropy']",5,0.5716
"['L9_Fiedler', 'L3_Fiedler', 'L6_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5716
"['L9_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L23_Smoothness']",5,0.5716
"['L9_Entropy', 'L31_Entropy', 'L3_Fiedler', 'L14_Entropy', 'L6_Entropy']",5,0.5716
"['L9_Entropy', 'L31_Entropy', 'L23_Smoothness', 'L14_Entropy', 'L6_Entropy']",5,0.5716
"['L9_Entropy', 'L22_Smoothness', 'L3_Fiedler', 'L14_Entropy', 'L6_Entropy']",5,0.5716
"['L2_HFER', 'L31_Entropy', 'L14_Entropy']",3,0.5715999999999999
"['L14_Entropy', 'L6_Entropy', 'L24_Smoothness']",3,0.5715999999999999
"['L7_Entropy', 'L9_Fiedler', 'L31_HFER', 'L23_Smoothness', 'L2_Entropy']",5,0.5715999999999999
"['L7_Entropy', 'L31_Entropy', 'L22_Smoothness', 'L3_Fiedler', 'L23_Smoothness']",5,0.5715999999999999
"['L4_Entropy', 'L5_Entropy', 'L31_HFER', 'L23_Fiedler', 'L1_Entropy']",5,0.5715999999999999
"['L5_Entropy', 'L2_HFER', 'L9_Fiedler', 'L6_Fiedler', 'L6_Entropy']",5,0.5715999999999999
"['L5_Entropy', 'L31_HFER', 'L31_Entropy', 'L23_Smoothness', 'L6_Entropy']",5,0.5715999999999999
"['L5_Entropy', 'L9_Entropy', 'L31_Entropy', 'L6_Fiedler', 'L24_Smoothness']",5,0.5715999999999999
"['L5_Entropy', 'L9_Entropy', 'L23_Smoothness', 'L1_Entropy', 'L6_Entropy']",5,0.5715999999999999
"['L2_HFER', 'L9_Entropy', 'L14_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5715999999999999
"['L31_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L14_Entropy', 'L6_Entropy']",5,0.5715999999999999
"['L31_Entropy', 'L23_Fiedler', 'L14_Entropy', 'L10_Entropy', 'L6_Entropy']",5,0.5715999999999999
"['L4_Entropy', 'L2_HFER', 'L9_Fiedler', 'L1_Entropy', 'L6_Entropy']",5,0.5712000000000002
"['L9_Fiedler', 'L9_Entropy', 'L23_Fiedler', 'L21_Smoothness', 'L2_Entropy']",5,0.5712000000000002
"['L4_Entropy', 'L2_HFER', 'L2_Entropy']",3,0.5712
"['L7_Entropy', 'L9_Fiedler', 'L31_HFER', 'L2_Entropy']",4,0.5712
"['L7_Entropy', 'L31_HFER', 'L10_Entropy', 'L6_Entropy']",4,0.5712
"['L7_Entropy', 'L21_Smoothness', 'L14_Entropy', 'L6_Fiedler']",4,0.5712
"['L4_Entropy', 'L2_HFER', 'L9_Entropy', 'L3_Fiedler']",4,0.5712
"['L4_Entropy', 'L23_Fiedler', 'L21_Smoothness', 'L6_Entropy']",4,0.5712
"['L4_Entropy', 'L23_Fiedler', 'L14_Entropy', 'L24_Smoothness']",4,0.5712
"['L5_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L14_Entropy']",4,0.5712
"['L2_HFER', 'L31_HFER', 'L10_Entropy', 'L6_Entropy']",4,0.5712
"['L2_HFER', 'L9_Entropy', 'L23_Fiedler', 'L2_Entropy']",4,0.5712
"['L2_HFER', 'L1_Entropy', 'L24_Smoothness', 'L2_Entropy']",4,0.5712
"['L9_Fiedler', 'L31_Entropy', 'L23_Fiedler', 'L3_Fiedler']",4,0.5712
"['L31_HFER', 'L9_Entropy', 'L23_Fiedler', 'L21_Smoothness']",4,0.5712
"['L31_Entropy', 'L3_Fiedler', 'L6_Entropy', 'L2_Entropy']",4,0.5712
"['L7_Entropy', 'L4_Entropy', 'L31_HFER', 'L23_Fiedler', 'L22_Smoothness']",5,0.5712
"['L7_Entropy', 'L5_Entropy', 'L21_Smoothness', 'L1_Entropy', 'L6_Fiedler']",5,0.5712
"['L7_Entropy', 'L2_HFER', 'L9_Fiedler', 'L9_Entropy', 'L2_Entropy']",5,0.5712
"['L7_Entropy', 'L31_HFER', 'L1_Entropy', 'L6_Fiedler', 'L6_Entropy']",5,0.5712
"['L7_Entropy', 'L9_Entropy', 'L23_Smoothness', 'L6_Fiedler', 'L2_Entropy']",5,0.5712
"['L7_Entropy', 'L9_Entropy', 'L1_Entropy', 'L10_Entropy', 'L6_Entropy']",5,0.5712
"['L7_Entropy', 'L22_Smoothness', 'L23_Smoothness', 'L24_Smoothness', 'L2_Entropy']",5,0.5712
"['L7_Entropy', 'L3_Fiedler', 'L23_Smoothness', 'L6_Fiedler', 'L2_Entropy']",5,0.5712
"['L4_Entropy', 'L5_Entropy', 'L31_HFER', 'L1_Entropy', 'L2_Entropy']",5,0.5712
"['L4_Entropy', 'L5_Entropy', 'L22_Smoothness', 'L14_Entropy', 'L2_Entropy']",5,0.5712
"['L4_Entropy', 'L5_Entropy', 'L3_Fiedler', 'L14_Entropy', 'L10_Entropy']",5,0.5712
"['L4_Entropy', 'L2_HFER', 'L9_Fiedler', 'L31_HFER', 'L1_Entropy']",5,0.5712
"['L4_Entropy', 'L2_HFER', 'L31_HFER', 'L3_Fiedler', 'L14_Entropy']",5,0.5712
"['L4_Entropy', 'L2_HFER', 'L31_Entropy', 'L3_Fiedler', 'L24_Smoothness']",5,0.5712
"['L4_Entropy', 'L9_Fiedler', 'L9_Entropy', 'L23_Fiedler', 'L21_Smoothness']",5,0.5712
"['L4_Entropy', 'L31_Entropy', 'L14_Entropy', 'L10_Entropy', 'L6_Entropy']",5,0.5712
"['L4_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L1_Entropy', 'L6_Entropy']",5,0.5712
"['L5_Entropy', 'L2_HFER', 'L21_Smoothness', 'L6_Entropy', 'L24_Smoothness']",5,0.5712
"['L5_Entropy', 'L9_Fiedler', 'L31_HFER', 'L31_Entropy', 'L23_Smoothness']",5,0.5712
"['L5_Entropy', 'L31_HFER', 'L21_Smoothness', 'L6_Entropy', 'L2_Entropy']",5,0.5712
"['L5_Entropy', 'L9_Entropy', 'L23_Fiedler', 'L23_Smoothness', 'L24_Smoothness']",5,0.5712
"['L2_HFER', 'L31_HFER', 'L14_Entropy', 'L10_Entropy', 'L2_Entropy']",5,0.5712
"['L9_Fiedler', 'L9_Entropy', 'L31_Entropy', 'L22_Smoothness', 'L23_Smoothness']",5,0.5712
"['L31_HFER', 'L14_Entropy', 'L6_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5712
"['L9_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L1_Entropy', 'L24_Smoothness']",5,0.5712
"['L7_Entropy', 'L23_Smoothness', 'L1_Entropy']",3,0.5711999999999999
"['L4_Entropy', 'L3_Fiedler', 'L14_Entropy']",3,0.5711999999999999
"['L4_Entropy', 'L14_Entropy', 'L24_Smoothness']",3,0.5711999999999999
"['L2_HFER', 'L31_HFER', 'L23_Smoothness']",3,0.5711999999999999
"['L7_Entropy', 'L4_Entropy', 'L3_Fiedler', 'L1_Entropy']",4,0.5711999999999999
"['L7_Entropy', 'L2_HFER', 'L10_Entropy', 'L6_Fiedler']",4,0.5711999999999999
"['L7_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L6_Fiedler']",4,0.5711999999999999
"['L2_HFER', 'L31_Entropy', 'L24_Smoothness', 'L2_Entropy']",4,0.5711999999999999
"['L7_Entropy', 'L4_Entropy', 'L9_Fiedler', 'L31_HFER', 'L22_Smoothness']",5,0.5711999999999999
"['L7_Entropy', 'L5_Entropy', 'L31_HFER', 'L21_Smoothness', 'L1_Entropy']",5,0.5711999999999999
"['L7_Entropy', 'L2_HFER', 'L22_Smoothness', 'L21_Smoothness', 'L6_Fiedler']",5,0.5711999999999999
"['L7_Entropy', 'L2_HFER', 'L21_Smoothness', 'L1_Entropy', 'L10_Entropy']",5,0.5711999999999999
"['L7_Entropy', 'L9_Fiedler', 'L31_Entropy', 'L22_Smoothness', 'L10_Entropy']",5,0.5711999999999999
"['L7_Entropy', 'L31_HFER', 'L9_Entropy', 'L23_Fiedler', 'L6_Fiedler']",5,0.5711999999999999
"['L7_Entropy', 'L31_HFER', 'L23_Fiedler', 'L1_Entropy', 'L2_Entropy']",5,0.5711999999999999
"['L4_Entropy', 'L2_HFER', 'L9_Fiedler', 'L23_Fiedler', 'L14_Entropy']",5,0.5711999999999999
"['L4_Entropy', 'L2_HFER', 'L31_Entropy', 'L22_Smoothness', 'L1_Entropy']",5,0.5711999999999999
"['L4_Entropy', 'L9_Fiedler', 'L31_HFER', 'L9_Entropy', 'L31_Entropy']",5,0.5711999999999999
"['L4_Entropy', 'L31_HFER', 'L23_Fiedler', 'L22_Smoothness', 'L14_Entropy']",5,0.5711999999999999
"['L4_Entropy', 'L31_HFER', 'L6_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5711999999999999
"['L5_Entropy', 'L2_HFER', 'L3_Fiedler', 'L10_Entropy', 'L6_Entropy']",5,0.5711999999999999
"['L5_Entropy', 'L9_Fiedler', 'L9_Entropy', 'L22_Smoothness', 'L14_Entropy']",5,0.5711999999999999
"['L5_Entropy', 'L31_HFER', 'L22_Smoothness', 'L1_Entropy', 'L2_Entropy']",5,0.5711999999999999
"['L5_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L10_Entropy']",5,0.5711999999999999
"['L5_Entropy', 'L31_Entropy', 'L1_Entropy', 'L6_Fiedler', 'L24_Smoothness']",5,0.5711999999999999
"['L5_Entropy', 'L23_Fiedler', 'L3_Fiedler', 'L6_Fiedler', 'L24_Smoothness']",5,0.5711999999999999
"['L5_Entropy', 'L3_Fiedler', 'L14_Entropy', 'L24_Smoothness', 'L2_Entropy']",5,0.5711999999999999
"['L2_HFER', 'L31_Entropy', 'L23_Fiedler', 'L22_Smoothness', 'L23_Smoothness']",5,0.5711999999999999
"['L2_HFER', 'L31_Entropy', 'L21_Smoothness', 'L1_Entropy', 'L6_Entropy']",5,0.5711999999999999
"['L9_Fiedler', 'L22_Smoothness', 'L3_Fiedler', 'L23_Smoothness', 'L2_Entropy']",5,0.5711999999999999
"['L31_HFER', 'L9_Entropy', 'L31_Entropy', 'L23_Fiedler', 'L22_Smoothness']",5,0.5711999999999999
"['L31_HFER', 'L23_Fiedler', 'L1_Entropy', 'L14_Entropy', 'L6_Fiedler']",5,0.5711999999999999
"['L23_Fiedler', 'L3_Fiedler', 'L6_Fiedler', 'L24_Smoothness', 'L2_Entropy']",5,0.5711999999999999
"['L2_HFER', 'L9_Fiedler', 'L23_Fiedler', 'L23_Smoothness']",4,0.5708000000000001
